review_id,review_rating,review_text,review_date,reviewer_id,product_id
REV23106,4,very bad,2023-11-12,CUST2294,PROD108
REV23107,2,average,2024-05-01,CUST1179,PROD107
REV23108,2,good,2024-02-26,CUST2456,PROD107
REV23109,3,bad,2023-04-14,CUST4418,PROD105
REV23110,3,very bad,2023-08-18,CUST3703,PROD101
REV23111,2,bad,2024-03-21,CUST3302,PROD104
REV23112,2,good,2024-10-04,CUST2827,PROD106
REV23113,3,very good,2024-09-14,CUST5915,PROD108
REV23114,1,average,2024-08-25,CUST1612,PROD106
REV23115,3,bad,2022-09-04,CUST3533,PROD105
REV23116,3,good,2023-12-15,CUST2158,PROD100
REV23117,5,very bad,2025-08-23,CUST3421,PROD104
REV23118,4,good,2025-01-18,CUST1671,PROD108
REV23119,5,average,2024-01-27,CUST5639,PROD110
REV23120,2,average,2023-09-15,CUST2270,PROD106
REV23121,4,good,2024-02-16,CUST1500,PROD114
REV23122,1,very bad,2023-08-28,CUST1380,PROD100
REV23123,3,average,2023-09-12,CUST3675,PROD108
REV23124,5,very good,2023-06-29,CUST5429,PROD107
REV23125,2,average,2024-05-15,CUST2656,PROD108
REV23126,5,average,2024-11-01,CUST5814,PROD109
REV23127,5,good,2023-02-18,CUST5905,PROD109
REV23128,1,very good,2022-09-01,CUST5052,PROD113
REV23129,1,very bad,2023-04-06,CUST1652,PROD113
REV23130,1,very good,2023-11-28,CUST4000,PROD106
REV23131,3,average,2023-01-09,CUST2308,PROD113
REV23132,3,bad,2025-06-08,CUST1180,PROD112
REV23133,3,average,2024-02-07,CUST3441,PROD107
REV23134,3,average,2024-01-24,CUST1176,PROD100
REV23135,3,very bad,2023-04-10,CUST3311,PROD107
REV23136,4,very good,2025-06-23,CUST5619,PROD110
REV23137,3,good,2025-06-25,CUST3487,PROD114
REV23138,5,very bad,2023-03-05,CUST1875,PROD111
REV23139,5,very bad,2023-05-30,CUST4884,PROD103
REV23140,1,very good,2024-04-28,CUST5144,PROD111
REV23141,4,good,2023-10-06,CUST1309,PROD102
REV23142,2,good,2025-02-04,CUST4603,PROD100
REV23143,3,very bad,2022-09-02,CUST2484,PROD113
REV23144,1,very good,2023-11-26,CUST3652,PROD107
REV23145,3,good,2024-03-26,CUST1651,PROD114
REV23146,5,very good,2024-04-24,CUST1171,PROD109
REV23147,1,very bad,2023-10-09,CUST5635,PROD102
REV23148,3,average,2023-05-18,CUST3792,PROD111
REV23149,3,bad,2024-12-24,CUST3211,PROD104
REV23150,5,average,2023-09-18,CUST1150,PROD105
REV23151,4,very bad,2025-03-23,CUST1028,PROD113
REV23152,4,good,2024-03-27,CUST5908,PROD109
REV23153,4,very good,2024-02-06,CUST2102,PROD107
REV23154,1,bad,2023-12-18,CUST5045,PROD111
REV23155,4,very bad,2023-07-05,CUST3284,PROD113
REV23156,2,very bad,2024-07-25,CUST4716,PROD104
REV23157,3,very good,2024-03-10,CUST3694,PROD112
REV23158,5,very bad,2025-04-08,CUST4753,PROD109
REV23159,1,bad,2023-09-15,CUST2442,PROD112
REV23160,3,average,2023-12-29,CUST5706,PROD101
REV23161,3,very good,2023-02-18,CUST1377,PROD110
REV23162,5,average,2024-10-03,CUST2148,PROD114
REV23163,4,good,2024-11-18,CUST3909,PROD101
REV23164,3,very bad,2024-10-12,CUST3842,PROD105
REV23165,5,very bad,2022-11-06,CUST5865,PROD110
REV23166,3,very bad,2025-06-02,CUST2540,PROD103
REV23167,2,very bad,2023-09-30,CUST1608,PROD108
REV23168,1,very good,2022-11-28,CUST3072,PROD103
REV23169,4,good,2022-10-06,CUST2657,PROD100
REV23170,5,very good,2024-04-26,CUST1477,PROD111
REV23171,4,bad,2023-02-12,CUST4121,PROD103
REV23172,1,good,2025-05-08,CUST5001,PROD112
REV23173,4,very bad,2023-06-06,CUST3900,PROD109
REV23174,2,average,2024-11-25,CUST4179,PROD106
REV23175,5,very bad,2022-12-08,CUST1401,PROD108
REV23176,4,very good,2024-04-30,CUST1977,PROD103
REV23177,1,bad,2022-09-20,CUST2965,PROD112
REV23178,5,very good,2025-01-10,CUST3992,PROD112
REV23179,1,average,2023-11-29,CUST5689,PROD114
REV23180,2,average,2023-04-18,CUST5006,PROD105
REV23181,5,good,2025-02-23,CUST4866,PROD112
REV23182,3,average,2023-03-08,CUST4047,PROD108
REV23183,1,average,2023-12-09,CUST4192,PROD103
REV23184,5,very bad,2023-06-16,CUST1712,PROD107
REV23185,4,bad,2024-12-13,CUST2830,PROD109
REV23186,2,average,2025-04-11,CUST4693,PROD114
REV23187,1,very good,2022-09-06,CUST4894,PROD100
REV23188,1,good,2023-09-16,CUST1412,PROD111
REV23189,5,very bad,2025-07-27,CUST2261,PROD100
REV23190,4,good,2022-09-30,CUST1590,PROD114
REV23191,4,bad,2022-12-05,CUST4681,PROD108
REV23192,3,bad,2024-07-12,CUST4045,PROD114
REV23193,2,very bad,2024-05-27,CUST2274,PROD109
REV23194,5,bad,2022-11-05,CUST2694,PROD100
REV23195,1,average,2024-10-27,CUST4389,PROD109
REV23196,5,very good,2025-05-20,CUST5874,PROD105
REV23197,1,good,2023-01-28,CUST2552,PROD103
REV23198,1,bad,2023-03-02,CUST1825,PROD104
REV23199,5,very good,2025-08-19,CUST1560,PROD108
REV23200,1,good,2025-01-15,CUST2454,PROD101
REV23201,2,very good,2024-01-02,CUST4890,PROD101
REV23202,2,very bad,2023-09-23,CUST4819,PROD105
REV23203,4,very bad,2024-05-07,CUST3585,PROD106
REV23204,2,good,2024-08-02,CUST1724,PROD103
REV23205,2,bad,2023-12-18,CUST5915,PROD111
REV23206,3,very bad,2024-01-18,CUST1648,PROD104
REV23207,1,very good,2023-11-11,CUST3260,PROD114
REV23208,1,very good,2025-02-11,CUST5596,PROD107
REV23209,1,average,2023-01-08,CUST2520,PROD101
REV23210,1,very bad,2024-04-22,CUST2192,PROD114
REV23211,3,very good,2024-05-04,CUST2304,PROD106
REV23212,5,bad,2022-08-28,CUST2721,PROD101
REV23213,1,very bad,2024-03-25,CUST3043,PROD111
REV23214,4,good,2025-04-03,CUST1612,PROD108
REV23215,2,average,2024-05-13,CUST1241,PROD110
REV23216,2,very bad,2024-07-31,CUST2681,PROD107
REV23217,5,good,2024-05-16,CUST4173,PROD110
REV23218,1,bad,2023-03-29,CUST1650,PROD112
REV23219,5,good,2023-02-17,CUST1962,PROD103
REV23220,2,good,2025-04-16,CUST1529,PROD112
REV23221,1,good,2025-03-02,CUST2262,PROD100
REV23222,5,very bad,2025-07-05,CUST1061,PROD104
REV23223,3,very bad,2025-05-16,CUST3360,PROD101
REV23224,4,very bad,2025-06-07,CUST4994,PROD102
REV23225,1,good,2024-03-26,CUST5378,PROD114
REV23226,2,very bad,2024-09-06,CUST1285,PROD107
REV23227,4,bad,2022-12-27,CUST2693,PROD107
REV23228,4,bad,2024-07-02,CUST5266,PROD111
REV23229,2,very bad,2024-09-29,CUST3960,PROD100
REV23230,3,bad,2022-10-20,CUST5767,PROD112
REV23231,4,very good,2022-12-03,CUST3132,PROD112
REV23232,5,very good,2023-11-13,CUST5348,PROD102
REV23233,2,very good,2024-07-05,CUST2535,PROD112
REV23234,3,good,2022-09-17,CUST3614,PROD109
REV23235,3,good,2024-10-09,CUST5264,PROD105
REV23236,4,bad,2024-05-23,CUST2459,PROD108
REV23237,3,bad,2024-05-19,CUST5467,PROD108
REV23238,1,good,2024-10-01,CUST5135,PROD100
REV23239,2,good,2024-07-09,CUST5408,PROD108
REV23240,3,good,2023-03-10,CUST2730,PROD113
REV23241,2,bad,2025-04-19,CUST1429,PROD111
REV23242,3,very good,2023-08-19,CUST5758,PROD110
REV23243,2,good,2024-03-18,CUST2443,PROD100
REV23244,5,average,2022-11-18,CUST4968,PROD105
REV23245,3,bad,2024-07-25,CUST3435,PROD101
REV23246,5,very bad,2024-12-24,CUST5735,PROD113
REV23247,3,very good,2024-07-01,CUST5472,PROD101
REV23248,1,very good,2023-05-14,CUST2180,PROD104
REV23249,2,very bad,2025-08-06,CUST2162,PROD105
REV23250,4,bad,2024-12-19,CUST2984,PROD108
REV23251,1,bad,2023-08-17,CUST5282,PROD103
REV23252,3,very bad,2024-11-24,CUST1406,PROD106
REV23253,5,bad,2024-10-23,CUST4622,PROD101
REV23254,2,good,2024-12-01,CUST2477,PROD112
REV23255,2,very good,2024-04-09,CUST2146,PROD108
REV23256,4,average,2024-09-07,CUST4846,PROD112
REV23257,4,bad,2023-11-13,CUST1880,PROD107
REV23258,3,bad,2023-10-14,CUST5795,PROD105
REV23259,1,average,2024-11-03,CUST4881,PROD101
REV23260,1,bad,2025-03-10,CUST4872,PROD107
REV23261,2,bad,2022-10-15,CUST4168,PROD110
REV23262,4,bad,2025-07-25,CUST5875,PROD111
REV23263,5,very bad,2023-05-24,CUST2855,PROD101
REV23264,1,very good,2025-02-16,CUST2432,PROD112
REV23265,4,bad,2025-03-15,CUST2249,PROD108
REV23266,5,average,2024-07-17,CUST3761,PROD101
REV23267,3,very bad,2024-12-20,CUST2963,PROD113
REV23268,5,very good,2023-09-03,CUST5427,PROD110
REV23269,3,average,2024-09-18,CUST2096,PROD112
REV23270,3,average,2024-04-26,CUST2986,PROD104
REV23271,3,good,2023-01-19,CUST2389,PROD102
REV23272,2,very good,2024-05-28,CUST4927,PROD101
REV23273,5,very good,2023-02-06,CUST5160,PROD104
REV23274,5,very good,2024-08-12,CUST1334,PROD111
REV23275,5,good,2023-06-03,CUST5922,PROD112
REV23276,3,average,2022-08-29,CUST4138,PROD105
REV23277,4,bad,2025-04-04,CUST4670,PROD111
REV23278,1,bad,2023-04-22,CUST3650,PROD100
REV23279,3,very good,2023-10-17,CUST1542,PROD100
REV23280,4,very bad,2024-03-29,CUST3226,PROD101
REV23281,1,very bad,2022-11-03,CUST3819,PROD107
REV23282,1,average,2023-08-04,CUST4094,PROD107
REV23283,5,very bad,2025-07-10,CUST2120,PROD110
REV23284,5,very good,2024-06-07,CUST1123,PROD109
REV23285,4,average,2023-03-28,CUST4574,PROD100
REV23286,3,average,2024-09-20,CUST5348,PROD104
REV23287,4,very bad,2023-05-17,CUST3293,PROD105
REV23288,3,very bad,2024-04-02,CUST2667,PROD100
REV23289,5,very good,2024-05-29,CUST2133,PROD107
REV23290,3,very good,2025-07-14,CUST5494,PROD105
REV23291,2,good,2025-05-18,CUST4047,PROD101
REV23292,2,bad,2022-09-14,CUST3643,PROD105
REV23293,3,bad,2024-05-24,CUST5736,PROD105
REV23294,5,very bad,2025-05-06,CUST5910,PROD114
REV23295,3,bad,2022-10-15,CUST2270,PROD110
REV23296,5,very good,2023-08-02,CUST5683,PROD110
REV23297,5,very good,2024-01-21,CUST1337,PROD109
REV23298,5,very bad,2024-07-06,CUST3516,PROD106
REV23299,2,average,2023-01-24,CUST2501,PROD112
REV23300,3,average,2025-04-11,CUST2066,PROD104
REV23301,5,average,2023-07-29,CUST1299,PROD101
REV23302,4,very good,2024-02-19,CUST4538,PROD111
REV23303,4,average,2024-07-29,CUST1656,PROD112
REV23304,5,very good,2022-09-05,CUST4749,PROD100
REV23305,2,very bad,2024-06-18,CUST3416,PROD114
REV23306,5,very good,2023-02-15,CUST2741,PROD102
REV23307,1,average,2024-01-08,CUST4121,PROD101
REV23308,3,average,2023-06-10,CUST3754,PROD105
REV23309,3,very bad,2025-01-03,CUST4027,PROD112
REV23310,5,very bad,2023-10-24,CUST5111,PROD109
REV23311,1,bad,2024-07-30,CUST1148,PROD101
REV23312,3,very good,2023-08-07,CUST4850,PROD110
REV23313,3,bad,2023-12-05,CUST3376,PROD110
REV23314,2,good,2023-08-07,CUST2393,PROD109
REV23315,2,very good,2024-07-31,CUST5699,PROD111
REV23316,3,good,2024-06-18,CUST5819,PROD103
REV23317,1,very bad,2023-06-06,CUST4298,PROD101
REV23318,5,very bad,2023-07-01,CUST3127,PROD105
REV23319,3,average,2023-01-27,CUST3246,PROD110
REV23320,1,bad,2023-06-27,CUST5417,PROD101
REV23321,2,very bad,2023-04-12,CUST1187,PROD101
REV23322,2,good,2024-01-24,CUST2474,PROD108
REV23323,2,very bad,2024-08-04,CUST1823,PROD103
REV23324,3,very good,2023-04-25,CUST2301,PROD110
REV23325,3,bad,2024-03-10,CUST1325,PROD107
REV23326,2,very good,2022-09-28,CUST3515,PROD102
REV23327,5,bad,2024-12-09,CUST5061,PROD104
REV23328,5,bad,2022-10-01,CUST2196,PROD103
REV23329,2,very good,2023-11-11,CUST3856,PROD105
REV23330,1,very good,2025-05-16,CUST3690,PROD109
REV23331,4,good,2022-09-18,CUST1643,PROD113
REV23332,3,bad,2025-01-13,CUST5095,PROD107
REV23333,5,average,2024-03-31,CUST4209,PROD106
REV23334,3,average,2024-02-28,CUST4960,PROD100
REV23335,5,very bad,2022-10-09,CUST1284,PROD111
REV23336,4,very bad,2025-07-17,CUST3563,PROD102
REV23337,4,average,2025-03-21,CUST4846,PROD105
REV23338,5,bad,2025-07-25,CUST4469,PROD109
REV23339,4,average,2022-09-27,CUST4240,PROD105
REV23340,4,bad,2025-01-11,CUST5576,PROD109
REV23341,5,good,2023-01-07,CUST4761,PROD107
REV23342,3,bad,2024-08-16,CUST1453,PROD106
REV23343,4,very bad,2025-02-27,CUST1593,PROD105
REV23344,4,very bad,2022-10-23,CUST4032,PROD100
REV23345,2,very good,2023-09-04,CUST5838,PROD111
REV23346,3,very bad,2024-07-04,CUST4701,PROD108
REV23347,3,very bad,2024-04-13,CUST1043,PROD114
REV23348,1,average,2025-03-11,CUST1988,PROD110
REV23349,4,very bad,2024-12-26,CUST3983,PROD109
REV23350,1,very bad,2023-05-23,CUST3095,PROD114
REV23351,3,bad,2023-02-13,CUST4402,PROD107
REV23352,3,good,2024-11-26,CUST3345,PROD102
REV23353,1,bad,2022-11-01,CUST1311,PROD105
REV23354,4,very good,2023-08-29,CUST2497,PROD100
REV23355,2,very bad,2025-04-04,CUST4516,PROD108
REV23356,4,very bad,2023-03-12,CUST1970,PROD110
REV23357,1,bad,2025-08-04,CUST2943,PROD109
REV23358,5,very bad,2025-02-25,CUST3076,PROD103
REV23359,5,average,2023-04-14,CUST3190,PROD101
REV23360,4,good,2024-10-19,CUST4950,PROD102
REV23361,2,very good,2025-02-09,CUST5047,PROD102
REV23362,5,very bad,2024-01-19,CUST2212,PROD109
REV23363,1,very good,2025-06-09,CUST2724,PROD103
REV23364,3,good,2022-08-28,CUST5701,PROD109
REV23365,3,very good,2024-04-04,CUST4814,PROD101
REV23366,4,good,2023-04-04,CUST2285,PROD104
REV23367,4,bad,2025-05-04,CUST2054,PROD107
REV23368,1,average,2023-11-01,CUST3406,PROD104
REV23369,1,bad,2023-03-18,CUST5278,PROD111
REV23370,5,very good,2023-03-27,CUST2393,PROD101
REV23371,1,average,2023-11-25,CUST4316,PROD105
REV23372,4,good,2024-04-25,CUST3746,PROD106
REV23373,3,bad,2023-07-24,CUST4040,PROD114
REV23374,4,very good,2024-04-28,CUST4800,PROD112
REV23375,5,good,2025-07-18,CUST2729,PROD108
REV23376,5,good,2024-07-12,CUST3200,PROD101
REV23377,4,average,2025-06-19,CUST4320,PROD102
REV23378,3,very bad,2022-12-01,CUST5548,PROD101
REV23379,2,very bad,2025-07-12,CUST1139,PROD105
REV23380,1,bad,2025-04-19,CUST4372,PROD111
REV23381,5,very bad,2023-04-04,CUST2192,PROD107
REV23382,3,good,2023-12-23,CUST4940,PROD102
REV23383,2,very good,2023-11-03,CUST3895,PROD101
REV23384,3,bad,2025-01-06,CUST3479,PROD106
REV23385,4,very bad,2025-04-12,CUST3429,PROD105
REV23386,4,average,2024-04-19,CUST3088,PROD105
REV23387,5,good,2025-02-07,CUST3931,PROD104
REV23388,5,very bad,2022-11-20,CUST4042,PROD112
REV23389,3,very good,2024-10-20,CUST3655,PROD113
REV23390,4,very bad,2024-09-21,CUST3241,PROD110
REV23391,5,very good,2023-08-31,CUST4897,PROD105
REV23392,4,good,2024-08-07,CUST4942,PROD102
REV23393,4,average,2024-09-10,CUST1910,PROD107
REV23394,2,very bad,2025-01-29,CUST5800,PROD100
REV23395,1,good,2023-03-02,CUST2049,PROD106
REV23396,3,average,2022-12-13,CUST5669,PROD112
REV23397,1,very good,2025-07-20,CUST1676,PROD107
REV23398,2,very good,2025-01-28,CUST4100,PROD108
REV23399,1,bad,2024-04-11,CUST2210,PROD106
REV23400,3,very bad,2022-10-14,CUST4303,PROD105
REV23401,5,very good,2023-01-27,CUST4237,PROD107
REV23402,2,very good,2023-01-27,CUST2516,PROD104
REV23403,3,very good,2025-06-09,CUST4525,PROD112
REV23404,1,bad,2023-05-26,CUST3011,PROD103
REV23405,4,average,2023-06-12,CUST4841,PROD110
REV23406,2,average,2025-05-21,CUST2646,PROD109
REV23407,3,very good,2024-06-03,CUST3363,PROD101
REV23408,2,bad,2025-08-21,CUST1059,PROD101
REV23409,4,very bad,2025-02-14,CUST3482,PROD110
REV23410,2,very good,2023-08-13,CUST5737,PROD106
REV23411,3,good,2025-08-07,CUST5978,PROD102
REV23412,5,bad,2024-06-30,CUST1252,PROD109
REV23413,4,very good,2025-08-22,CUST4850,PROD105
REV23414,4,average,2023-07-09,CUST4058,PROD100
REV23415,5,bad,2023-12-27,CUST1163,PROD111
REV23416,4,average,2025-03-01,CUST5702,PROD110
REV23417,5,very good,2025-08-02,CUST4043,PROD112
REV23418,3,good,2023-11-13,CUST3942,PROD105
REV23419,1,very good,2023-03-04,CUST5124,PROD113
REV23420,5,average,2023-04-05,CUST1641,PROD112
REV23421,5,good,2024-07-06,CUST4097,PROD101
REV23422,5,very good,2022-10-12,CUST2740,PROD108
REV23423,4,bad,2023-10-27,CUST1340,PROD111
REV23424,4,average,2024-01-16,CUST2152,PROD111
REV23425,3,good,2024-09-04,CUST2877,PROD107
REV23426,4,average,2024-06-09,CUST2970,PROD101
REV23427,1,very good,2024-10-18,CUST4354,PROD107
REV23428,1,very good,2023-07-18,CUST1632,PROD102
REV23429,1,very good,2025-05-17,CUST5929,PROD105
REV23430,3,very good,2023-03-03,CUST3518,PROD110
REV23431,4,very good,2023-03-04,CUST2354,PROD109
REV23432,2,very good,2024-06-07,CUST3262,PROD101
REV23433,5,very bad,2023-07-08,CUST1846,PROD105
REV23434,2,average,2024-10-17,CUST4688,PROD109
REV23435,1,average,2023-05-25,CUST3639,PROD112
REV23436,5,average,2024-06-20,CUST5210,PROD109
REV23437,3,good,2023-12-17,CUST5227,PROD110
REV23438,5,bad,2023-02-22,CUST5107,PROD114
REV23439,1,bad,2024-12-19,CUST5365,PROD109
REV23440,2,very bad,2022-12-18,CUST3425,PROD105
REV23441,3,very bad,2022-08-29,CUST5501,PROD109
REV23442,2,very good,2025-08-19,CUST3427,PROD105
REV23443,1,very bad,2023-05-03,CUST1363,PROD110
REV23444,2,good,2022-09-06,CUST3702,PROD106
REV23445,5,bad,2022-10-07,CUST5546,PROD110
REV23446,5,very good,2023-08-08,CUST5428,PROD104
REV23447,5,average,2024-05-11,CUST2365,PROD106
REV23448,3,average,2023-11-28,CUST2461,PROD109
REV23449,5,average,2024-01-29,CUST2459,PROD113
REV23450,5,good,2024-03-27,CUST5229,PROD100
REV23451,3,bad,2024-09-13,CUST3281,PROD107
REV23452,1,good,2023-10-05,CUST5818,PROD104
REV23453,5,good,2022-11-13,CUST1254,PROD102
REV23454,2,very good,2024-09-20,CUST4911,PROD109
REV23455,3,very bad,2024-12-29,CUST2843,PROD109
REV23456,1,bad,2023-03-17,CUST3394,PROD114
REV23457,3,good,2023-03-31,CUST5943,PROD112
REV23458,5,average,2023-01-17,CUST2941,PROD108
REV23459,3,average,2023-06-07,CUST4974,PROD103
REV23460,3,very bad,2022-10-17,CUST4128,PROD113
REV23461,2,very bad,2022-12-06,CUST2614,PROD104
REV23462,5,average,2025-04-10,CUST2231,PROD102
REV23463,3,good,2022-11-12,CUST4803,PROD106
REV23464,3,good,2024-07-07,CUST5988,PROD102
REV23465,4,average,2024-12-04,CUST5000,PROD106
REV23466,3,very good,2024-07-16,CUST1542,PROD108
REV23467,5,good,2025-05-03,CUST2524,PROD109
REV23468,4,average,2025-01-06,CUST2372,PROD104
REV23469,4,very bad,2024-05-08,CUST1218,PROD100
REV23470,5,very bad,2022-10-02,CUST5140,PROD101
REV23471,2,very good,2024-01-11,CUST3450,PROD104
REV23472,3,very bad,2023-01-10,CUST3585,PROD105
REV23473,1,good,2024-12-21,CUST4910,PROD107
REV23474,3,good,2024-05-31,CUST3998,PROD101
REV23475,4,bad,2024-10-04,CUST5592,PROD108
REV23476,5,very bad,2023-12-17,CUST4632,PROD112
REV23477,4,bad,2025-08-24,CUST5012,PROD112
REV23478,3,bad,2023-05-17,CUST2730,PROD100
REV23479,4,very good,2023-09-09,CUST3162,PROD107
REV23480,5,good,2023-06-20,CUST3124,PROD102
REV23481,3,good,2025-06-15,CUST3633,PROD105
REV23482,1,very good,2024-02-09,CUST2644,PROD105
REV23483,3,good,2025-03-16,CUST5722,PROD109
REV23484,3,very good,2025-03-29,CUST3201,PROD106
REV23485,1,bad,2023-12-21,CUST5930,PROD103
REV23486,1,very bad,2023-06-27,CUST5600,PROD103
REV23487,4,very good,2025-03-27,CUST3540,PROD114
REV23488,4,good,2022-12-26,CUST5274,PROD106
REV23489,4,good,2025-01-12,CUST1902,PROD106
REV23490,1,bad,2025-03-23,CUST5086,PROD104
REV23491,4,good,2024-03-13,CUST4158,PROD110
REV23492,3,very good,2024-04-12,CUST1551,PROD109
REV23493,5,average,2024-09-28,CUST1423,PROD113
REV23494,3,average,2023-08-03,CUST4859,PROD101
REV23495,5,very good,2023-12-12,CUST4577,PROD113
REV23496,5,good,2024-01-30,CUST4581,PROD113
REV23497,3,bad,2024-08-10,CUST3994,PROD101
REV23498,3,good,2022-11-12,CUST1851,PROD113
REV23499,3,very bad,2022-12-11,CUST2409,PROD107
REV23500,1,good,2024-11-27,CUST5493,PROD114
REV23501,2,bad,2022-11-14,CUST4284,PROD100
REV23502,3,very bad,2024-11-27,CUST4784,PROD105
REV23503,1,bad,2024-03-22,CUST4740,PROD110
REV23504,1,average,2025-06-16,CUST1989,PROD110
REV23505,4,bad,2022-11-25,CUST4460,PROD112
REV23506,2,bad,2024-08-04,CUST5325,PROD100
REV23507,2,very bad,2022-12-07,CUST5184,PROD108
REV23508,1,average,2022-12-28,CUST5589,PROD106
REV23509,5,bad,2022-08-29,CUST2701,PROD101
REV23510,2,average,2024-01-28,CUST3488,PROD106
REV23511,2,very good,2023-06-27,CUST4428,PROD103
REV23512,2,very good,2024-09-03,CUST4500,PROD110
REV23513,3,bad,2023-05-07,CUST3869,PROD106
REV23514,1,bad,2023-09-07,CUST3811,PROD101
REV23515,2,bad,2022-11-20,CUST3111,PROD112
REV23516,4,very good,2022-10-09,CUST5608,PROD113
REV23517,2,very bad,2025-03-06,CUST2838,PROD114
REV23518,5,bad,2022-12-25,CUST1608,PROD114
REV23519,3,very bad,2023-01-12,CUST5441,PROD111
REV23520,5,very bad,2024-01-25,CUST4668,PROD105
REV23521,4,good,2023-04-20,CUST1840,PROD110
REV23522,4,average,2023-01-28,CUST3280,PROD107
REV23523,2,very good,2025-01-12,CUST2431,PROD114
REV23524,4,very good,2023-04-04,CUST1549,PROD113
REV23525,5,very good,2025-05-21,CUST1244,PROD100
REV23526,4,very bad,2022-09-09,CUST3194,PROD106
REV23527,2,average,2023-04-21,CUST4618,PROD108
REV23528,4,bad,2023-01-05,CUST1184,PROD102
REV23529,1,average,2024-09-29,CUST3979,PROD103
REV23530,5,bad,2024-05-24,CUST3032,PROD109
REV23531,2,very good,2024-04-10,CUST4456,PROD113
REV23532,1,very good,2023-01-15,CUST3429,PROD102
REV23533,2,bad,2025-01-12,CUST4451,PROD113
REV23534,2,very good,2025-08-21,CUST5156,PROD103
REV23535,5,good,2023-04-11,CUST5601,PROD110
REV23536,2,bad,2024-08-27,CUST3635,PROD113
REV23537,3,bad,2024-08-12,CUST1511,PROD102
REV23538,3,very good,2023-10-13,CUST5872,PROD111
REV23539,1,good,2024-02-29,CUST3967,PROD101
REV23540,1,very bad,2023-11-18,CUST3552,PROD110
REV23541,3,bad,2024-07-21,CUST2066,PROD105
REV23542,1,average,2023-05-22,CUST2182,PROD104
REV23543,4,average,2023-09-09,CUST4048,PROD100
REV23544,1,good,2023-12-07,CUST2132,PROD101
REV23545,5,average,2024-10-16,CUST2723,PROD100
REV23546,1,average,2023-09-29,CUST5494,PROD112
REV23547,4,bad,2025-04-23,CUST3091,PROD103
REV23548,1,good,2023-08-13,CUST5509,PROD105
REV23549,1,very bad,2025-06-16,CUST4210,PROD103
REV23550,1,very bad,2025-06-26,CUST4325,PROD108
REV23551,3,bad,2023-04-07,CUST5754,PROD113
REV23552,1,good,2024-11-13,CUST4509,PROD100
REV23553,3,very good,2022-11-05,CUST1268,PROD100
REV23554,1,average,2025-01-18,CUST1528,PROD103
REV23555,3,very bad,2023-05-10,CUST5167,PROD100
REV23556,4,very bad,2024-06-17,CUST4856,PROD108
REV23557,3,good,2024-02-28,CUST4637,PROD111
REV23558,5,very good,2024-02-27,CUST1466,PROD101
REV23559,1,very good,2024-01-06,CUST2940,PROD103
REV23560,4,very good,2024-09-21,CUST4520,PROD106
REV23561,3,very good,2023-01-07,CUST5610,PROD103
REV23562,1,bad,2025-01-21,CUST2781,PROD111
REV23563,2,bad,2023-05-26,CUST4840,PROD100
REV23564,1,good,2023-07-28,CUST1680,PROD114
REV23565,3,bad,2024-06-17,CUST3513,PROD112
REV23566,5,good,2023-05-07,CUST1000,PROD102
REV23567,2,average,2025-03-05,CUST5673,PROD113
REV23568,4,very good,2023-12-20,CUST4223,PROD109
REV23569,2,average,2024-09-13,CUST3078,PROD100
REV23570,2,good,2022-11-09,CUST5864,PROD107
REV23571,1,bad,2025-06-15,CUST5366,PROD107
REV23572,4,very bad,2024-06-18,CUST1435,PROD106
REV23573,1,very bad,2022-10-12,CUST1763,PROD107
REV23574,4,very good,2024-01-20,CUST1767,PROD108
REV23575,4,very good,2023-07-29,CUST1692,PROD113
REV23576,4,average,2022-12-04,CUST3012,PROD105
